3	A01	NaN
3	A02	NaN
3	A03	NaN
3	A04	NaN
3	A05	NaN
3	A06	NaN
3	A07	NaN
3	A08	NaN
3	A09	NaN
3	A10	NaN
3	A11	NaN
3	A12	NaN
3	A13	NaN
3	A14	NaN
3	A15	NaN
3	A16	NaN
3	A17	NaN
3	A18	NaN
3	A19	NaN
3	A20	NaN
3	A21	NaN
3	A22	NaN
3	A23	NaN
3	A24	NaN
3	B01	NaN
3	B02	182.786808794
3	B03	177.147286822
3	B04	172.024390244
3	B05	187.432489451
3	B06	163.432503277
3	B07	161.882666667
3	B08	184.291891892
3	B09	151.534115139
3	B10	156.868421053
3	B11	196.25938566599999
3	B12	191.932187202
3	B13	174.472027972
3	B14	186.604910714
3	B15	175.745481928
3	B16	102.679886686
3	B17	157.151121606
3	B18	161.083333333
3	B19	172.187344913
3	B20	179.478219697
3	B21	161.255741127
3	B22	178.154947917
3	B23	152.553998351
3	B24	NaN
3	C01	NaN
3	C02	175.869966443
3	C03	197.258064516
3	C04	179.600246002
3	C05	177.742727273
3	C06	175.899632803
3	C07	170.963636364
3	C08	165.195652174
3	C09	177.555806088
3	C10	171.151943463
3	C11	166.89076723
3	C12	137.243291592
3	C13	183.979784367
3	C14	159.828187919
3	C15	186.896353167
3	C16	148.543417367
3	C17	170.976256983
3	C18	170.971291866
3	C19	180.616359447
3	C20	166.585081585
3	C21	183.277983692
3	C22	162.951807229
3	C23	189.474377745
3	C24	NaN
3	D01	NaN
3	D02	184.335694051
3	D03	162.172916667
3	D04	193.604072398
3	D05	202.688770053
3	D06	187.958290946
3	D07	161.702669903
3	D08	178.490778689
3	D09	171.539259259
3	D10	190.780429594
3	D11	219.56350185
3	D12	172.00505689
3	D13	178.119094488
3	D14	156.886912325
3	D15	155.447802198
3	D16	206.723027375
3	D17	161.276570048
3	D18	186.731868132
3	D19	186.163768116
3	D20	171.730277186
3	D21	181.305676856
3	D22	180.003246753
3	D23	170.648596321
3	D24	NaN
3	E01	NaN
3	E02	180.616504854
3	E03	197.663764962
3	E04	212.272088353
3	E05	170.577342048
3	E06	193.672782875
3	E07	163.183206107
3	E08	199.571612903
3	E09	203.109589041
3	E10	184.44173913
3	E11	207.028806584
3	E12	179.0404814
3	E13	177.3325
3	E14	162.954871795
3	E15	162.655589124
3	E16	186.793981481
3	E17	169.401668653
3	E18	175.73150358
3	E19	201.536127168
3	E20	173.338939198
3	E21	194.784994401
3	E22	145.664670659
3	E23	202.78150134
3	E24	NaN
3	F01	NaN
3	F02	177.746666667
3	F03	194.746341463
3	F04	201.783783784
3	F05	149.781521739
3	F06	200.947309417
3	F07	209.346645367
3	F08	197.005610098
3	F09	212.573976915
3	F10	159.830894309
3	F11	255.022796353
3	F12	218.616504854
3	F13	202.973684211
3	F14	176.408510638
3	F15	182.649393605
3	F16	186.290400972
3	F17	194.763527054
3	F18	202.258148631
3	F19	176.945736434
3	F20	185.163265306
3	F21	205.35520362
3	F22	192.879773692
3	F23	85.3689119171
3	F24	NaN
3	G01	NaN
3	G02	180.766802444
3	G03	180.044759825
3	G04	199.498007968
3	G05	182.400690846
3	G06	174.512626263
3	G07	184.135017422
3	G08	159.73925104
3	G09	240.107015458
3	G10	191.757009346
3	G11	179.97037037
3	G12	176.488038278
3	G13	189.807169345
3	G14	181.857142857
3	G15	179.850821745
3	G16	151.620192308
3	G17	172.271306818
3	G18	179.621015348
3	G19	185.600600601
3	G20	173.497237569
3	G21	190.371563981
3	G22	177.783505155
3	G23	210.28678538
3	G24	NaN
3	H01	NaN
3	H02	192.395252838
3	H03	205.444941808
3	H04	197.842359768
3	H05	202.004132231
3	H06	172.094295693
3	H07	201.266963293
3	H08	178.954177898
3	H09	180.882028666
3	H10	164.499042146
3	H11	168.867758186
3	H12	134.70718232
3	H13	174.285094067
3	H14	192.278787879
3	H15	173.914308812
3	H16	169.667605634
3	H17	197.035014006
3	H18	163.003521127
3	H19	188.15696649
3	H20	171.736951983
3	H21	190.102815177
3	H22	207.927419355
3	H23	174.907279693
3	H24	NaN
3	I01	NaN
3	I02	196.525974026
3	I03	187.820351759
3	I04	195.5
3	I05	189.354120267
3	I06	157.525564804
3	I07	196.872374798
3	I08	200.391730141
3	I09	163.203975799
3	I10	146.172325976
3	I11	166.088008801
3	I12	113.442885772
3	I13	217.66994382
3	I14	220.350694444
3	I15	169.325092707
3	I16	169.260434057
3	I17	163.43627451
3	I18	170.231944444
3	I19	154.187640449
3	I20	169.307123034
3	I21	167.523404255
3	I22	134.515625
3	I23	205.967523681
3	I24	NaN
3	J01	NaN
3	J02	190.635014837
3	J03	203.983394834
3	J04	193.719090909
3	J05	155.481617647
3	J06	204.903642773
3	J07	186.184239734
3	J08	165.063699825
3	J09	178.327751196
3	J10	180.101279318
3	J11	207.684
3	J12	178.850505051
3	J13	180.024651661
3	J14	159.463235294
3	J15	201.471910112
3	J16	188.969879518
3	J17	180.031322506
3	J18	181.426108374
3	J19	169.331378299
3	J20	167.893979058
3	J21	192.289237668
3	J22	184.315502183
3	J23	152.794652406
3	J24	NaN
3	K01	NaN
3	K02	169.178807947
3	K03	179.129473684
3	K04	192.359435173
3	K05	184.917460317
3	K06	186.527863777
3	K07	179.170234455
3	K08	192.891463415
3	K09	199.930662558
3	K10	180.314779271
3	K11	181.872417983
3	K12	175.537900875
3	K13	215.719814241
3	K14	322.602816901
3	K15	187.252955083
3	K16	185.59798995
3	K17	176.634803922
3	K18	170.84223301
3	K19	179.631862217
3	K20	162.706766917
3	K21	194.536555143
3	K22	159.446428571
3	K23	223.065019506
3	K24	NaN
3	L01	NaN
3	L02	172.760416667
3	L03	210.971128609
3	L04	169.607287449
3	L05	183.734750462
3	L06	182.481185861
3	L07	176.831746032
3	L08	163.238962859
3	L09	188.101123596
3	L10	231.13081761
3	L11	187.870616687
3	L12	205.910606061
3	L13	192.430700447
3	L14	145.16969697
3	L15	174.527065527
3	L16	192.967832168
3	L17	177.256198347
3	L18	188.20970266
3	L19	163.603903559
3	L20	197.055408971
3	L21	158.558858502
3	L22	182.479815456
3	L23	171.681992337
3	L24	NaN
3	M01	NaN
3	M02	210.324503311
3	M03	180.924634421
