1	A01	NaN
1	A02	NaN
1	A03	NaN
1	A04	NaN
1	A05	NaN
1	A06	NaN
1	A07	NaN
1	A08	NaN
1	A09	NaN
1	A10	NaN
1	A11	NaN
1	A12	NaN
1	A13	NaN
1	A14	NaN
1	A15	NaN
1	A16	NaN
1	A17	NaN
1	A18	NaN
1	A19	NaN
1	A20	NaN
1	A21	NaN
1	A22	NaN
1	A23	NaN
1	A24	NaN
1	B01	NaN
1	B02	875.840000124
1	B03	861.723100451
1	B04	855.80573428
1	B05	923.817896541
1	B06	894.31207961
1	B07	901.842781119
1	B08	996.099185353
1	B09	806.711843209
1	B10	863.997922031
1	B11	974.683517126
1	B12	944.432938741
1	B13	808.99356758
1	B14	861.883627087
1	B15	888.811134107
1	B16	1038.11428898
1	B17	993.042141302
1	B18	911.217829032
1	B19	849.897648337
1	B20	923.956083298
1	B21	901.010710175
1	B22	910.383682331
1	B23	783.660007502
1	B24	NaN
1	C01	NaN
1	C02	993.435509689
1	C03	932.150734025
1	C04	896.688891029
1	C05	851.509756247
1	C06	792.061278196
1	C07	913.807712927
1	C08	796.818806453
1	C09	858.347040155
1	C10	883.332478624
1	C11	798.334280134
1	C12	811.50624065
1	C13	785.816188103
1	C14	849.500086414
1	C15	830.947195147
1	C16	885.356956188
1	C17	862.392015323
1	C18	851.97559628
1	C19	804.592238411
1	C20	919.262903653
1	C21	891.818750543
1	C22	826.013714387
1	C23	1013.62552631
1	C24	NaN
1	D01	NaN
1	D02	927.295337818
1	D03	801.212696363
1	D04	868.119570269
1	D05	806.625301579
1	D06	770.311605551
1	D07	900.589890384
1	D08	828.427785798
1	D09	762.155126248
1	D10	820.218757594
1	D11	792.302752715
1	D12	801.046382623
1	D13	829.937553675
1	D14	1881.69220089
1	D15	1076.05620048
1	D16	862.903393416
1	D17	799.348874777
1	D18	827.761071136
1	D19	788.73264906
1	D20	748.682484578
1	D21	866.489425272
1	D22	752.112133155
1	D23	735.093363814
1	D24	NaN
1	E01	NaN
1	E02	923.858549948
1	E03	1055.25969204
1	E04	843.244800902
1	E05	805.606943538
1	E06	900.73027814500006
1	E07	760.492190384
1	E08	754.949508743
1	E09	773.890562221
1	E10	746.387148643
1	E11	890.175197445
1	E12	860.813710908
1	E13	747.01064197
1	E14	800.991397826
1	E15	977.473350734
1	E16	783.442923481
1	E17	738.681309499
1	E18	879.206286326
1	E19	817.97287861
1	E20	844.635624619
1	E21	821.049296067
1	E22	914.271211325
1	E23	1264.77385103
1	E24	NaN
1	F01	NaN
1	F02	895.45467252
1	F03	899.051504087
1	F04	845.404100753
1	F05	693.912570627
1	F06	837.586433752
1	F07	799.639088585
1	F08	800.68664694
1	F09	832.475571657
1	F10	777.153355911
1	F11	849.112714149
1	F12	850.054355043
1	F13	789.060886532
1	F14	868.58962323
1	F15	773.239763383
1	F16	809.813071767
1	F17	873.934839872
1	F18	730.525250478
1	F19	789.993099553
1	F20	872.370427852
1	F21	846.99919053199994
1	F22	827.149068985
1	F23	684.761416707
1	F24	NaN
1	G01	NaN
1	G02	890.835980347
1	G03	953.397150924
1	G04	875.68178420900006
1	G05	965.899702526
1	G06	934.928624173
1	G07	823.514939635
1	G08	780.923069902
1	G09	937.070742297
1	G10	841.704328249
1	G11	816.621641026
1	G12	797.216291465
1	G13	783.618112826
1	G14	819.422868135
1	G15	897.301014286
1	G16	752.292190966
1	G17	950.019922109
1	G18	984.206396694
1	G19	783.212743473
1	G20	801.476564689
1	G21	900.093402012
1	G22	933.052417466
1	G23	1653.38072495
1	G24	NaN
1	H01	NaN
1	H02	892.541086724
1	H03	799.37113827
1	H04	847.468392432
1	H05	883.291387956
1	H06	745.220168097
1	H07	779.669813312
1	H08	808.769509655
1	H09	987.872190229
1	H10	769.787508157
1	H11	1277.60598944
1	H12	781.356646156
1	H13	777.403217566
1	H14	786.432323129
1	H15	756.008029145
1	H16	828.409451518
1	H17	781.699293727
1	H18	823.145956088
1	H19	812.053215014
1	H20	797.861965312
1	H21	844.386368656
1	H22	990.31277334
1	H23	671.181763441
1	H24	NaN
1	I01	NaN
1	I02	818.817137227
1	I03	781.752331396
1	I04	851.869724418
1	I05	824.57409629000006
1	I06	868.440251543
1	I07	1046.68079271
1	I08	948.548163401
1	I09	835.757288763
1	I10	880.16140812
1	I11	903.510176587
1	I12	713.122393689
1	I13	746.924853393
1	I14	781.373696898
1	I15	779.686011618
1	I16	1043.05666897
1	I17	761.208682651
1	I18	1332.58525249
1	I19	810.761968168
1	I20	890.956495331
1	I21	840.257343127
1	I22	1355.16978056
1	I23	1333.02672072
1	I24	NaN
1	J01	NaN
1	J02	1807.2417454
1	J03	872.347035816
1	J04	918.859663415
1	J05	831.034779378
1	J06	804.865141219
1	J07	785.773456293
1	J08	2264.24804379
1	J09	873.043554366
1	J10	743.362194272
1	J11	786.793280767
1	J12	817.770107961
1	J13	793.907966
1	J14	858.371397063
1	J15	880.195500747
1	J16	1074.76041177
1	J17	826.72002366
1	J18	847.565676217
1	J19	798.181427577
1	J20	825.620977305
1	J21	848.849409471
1	J22	861.206603579
1	J23	732.262741257
1	J24	NaN
1	K01	NaN
1	K02	791.77792425
1	K03	829.638018393
1	K04	738.330016049
1	K05	847.60108239
1	K06	785.108054807
1	K07	789.944448593
1	K08	869.551616127
1	K09	773.082575985
1	K10	784.262482204
1	K11	775.014825991
1	K12	835.098393815
1	K13	888.438362267
1	K14	818.420207552
1	K15	815.657146672
1	K16	789.535793861
1	K17	831.370584904
1	K18	809.71077999
1	K19	822.387244894
1	K20	1763.54206988
1	K21	781.364633616
1	K22	1105.45392178
1	K23	1807.4506146
1	K24	NaN
1	L01	NaN
1	L02	839.27911724
1	L03	941.710041378
1	L04	829.334401898
1	L05	887.7914335
1	L06	883.175814431
1	L07	831.288892812
1	L08	799.86882952
1	L09	798.618849929
1	L10	769.539403121
1	L11	809.294619855
1	L12	760.188274525
1	L13	945.158277933
1	L14	895.628840896
1	L15	798.578076054
1	L16	2262.1842441
1	L17	849.809632041
1	L18	802.50682784
1	L19	843.461323164
1	L20	781.818058515
1	L21	907.509194979
1	L22	757.160744908
1	L23	645.578243517
1	L24	NaN
1	M01	NaN
1	M02	893.168052423
1	M03	803.853637013
1	M04	853.730155118
1	M05	853.679288111
1	M06	927.327310749
1	M07	765.843547239
1	M08	886.946788173
1	M09	765.616820084
1	M10	798.45364582
1	M11	834.009360637
1	M12	774.793031963
1	M13	727.397859224
1	M14	827.714689996
1	M15	699.971459619
1	M16	745.464139771
1	M17	748.461683533
1	M18	766.836804137
1	M19	858.722643224
1	M20	816.464397798
1	M21	757.477329974
1	M22	978.996340466
1	M23	1775.88173953
1	M24	NaN
1	N01	NaN
1	N02	1213.38615581
1	N03	858.71174804
1	N04	888.26070987
1	N05	835.266257995
1	N06	720.751090225
1	N07	749.656813077
1	N08	779.970779896
1	N09	832.21658949
1	N10	749.940507105
1	N11	792.910797893
1	N12	804.715797854
1	N13	923.461068847
1	N14	784.193461279
1	N15	773.432030151
1	N16	830.677503331
1	N17	865.089493411
1	N18	901.527595371
1	N19	812.518603852
1	N20	834.235383764
1	N21	862.602876689
1	N22	867.955254512
1	N23	736.258566844
1	N24	NaN
1	O01	NaN
1	O02	783.509178077
1	O03	869.561392271
1	O04	766.357813091
1	O05	746.890966505
1	O06	748.958510412
1	O07	865.507009203
1	O08	751.6778108
1	O09	1052.53180631
1	O10	785.017317079
1	O11	857.075412051
1	O12	1005.37981241
1	O13	916.990419599
1	O14	791.72195318
1	O15	806.590826229
1	O16	809.26480802
1	O17	944.16556251
1	O18	882.606526725
1	O19	947.527191504
1	O20	772.740273261
1	O21	819.935199482
1	O22	1225.48381596
1	O23	1478.24706714
1	O24	NaN
1	P01	NaN
1	P02	NaN
1	P03	NaN
1	P04	NaN
1	P05	NaN
1	P06	NaN
1	P07	NaN
1	P08	NaN
1	P09	NaN
1	P10	NaN
1	P11	NaN
1	P12	NaN
1	P13	NaN
1	P14	NaN
1	P15	NaN
1	P16	NaN
1	P17	NaN
1	P18	NaN
1	P19	NaN
1	P20	NaN
1	P21	NaN
1	P22	NaN
1	P23	NaN
1	P24	NaN
